Series Name,Series Code,Country Name,Country Code,2024 [YR2024]
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Montenegro,MNE,68
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Morocco,MAR,98
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Mozambique,MOZ,44
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Myanmar,MMR,68
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Namibia,NAM,66
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Nauru,NRU,99
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Nepal,NPL,93
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Netherlands,NLD,81
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,New Caledonia,NCL,..
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,New Zealand,NZL,87
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Nicaragua,NIC,..
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Niger,NER,77
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Nigeria,NGA,35
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,North America,NAC,93.5296474884726
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,North Macedonia,MKD,79
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Northern Mariana Islands,MNP,..
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Norway,NOR,94
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Not classified,INX,..
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,OECD members,OED,87.9249214646276
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Oman,OMN,99
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Other small states,OSS,79.2539186145605
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Pacific island small states,PSS,66.2678014648717
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Pakistan,PAK,82
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Palau,PLW,88
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Panama,PAN,82
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Papua New Guinea,PNG,26
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Paraguay,PRY,69
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Peru,PER,76
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Philippines,PHL,71
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Poland,POL,82
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Portugal,PRT,96
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Post-demographic dividend,PST,91.6279884329661
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Pre-demographic dividend,PRE,50.4780872539812
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Puerto Rico (US),PRI,..
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Qatar,QAT,99
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Romania,ROU,62
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Russian Federation,RUS,93
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Rwanda,RWA,93
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Samoa,WSM,60
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,San Marino,SMR,81
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Sao Tome and Principe,STP,87
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Saudi Arabia,SAU,96
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Senegal,SEN,79
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Serbia,SRB,91
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Seychelles,SYC,88
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Sierra Leone,SLE,73
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Singapore,SGP,93
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Sint Maarten (Dutch part),SXM,..
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Slovak Republic,SVK,94
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Slovenia,SVN,89
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Small states,SST,77.0599032410832
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Solomon Islands,SLB,66
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,"Somalia, Fed. Rep.",SOM,32
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,South Africa,ZAF,82
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,South Asia,SAS,92.2210021471901
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,South Asia (IDA & IBRD),TSA,92.2210021471901
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,South Sudan,SSD,..
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Spain,ESP,92
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Sri Lanka,LKA,98
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,St. Kitts and Nevis,KNA,97
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,St. Lucia,LCA,67
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,St. Martin (French part),MAF,..
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,St. Vincent and the Grenadines,VCT,99
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Sub-Saharan Africa,SSF,53.0703009693788
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Sub-Saharan Africa (excluding high income),SSA,52.402978287471
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Sub-Saharan Africa (IDA & IBRD countries),TSS,53.0703009693788
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Sudan,SDN,36
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Suriname,SUR,52
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Sweden,SWE,92
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Switzerland,CHE,93
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Syrian Arab Republic,SYR,75
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Tajikistan,TJK,97
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Tanzania,TZA,74
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Thailand,THA,87
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Timor-Leste,TLS,72
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Togo,TGO,69
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Tonga,TON,99
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Trinidad and Tobago,TTO,89
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Tunisia,TUN,97
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Turkiye,TUR,94
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Turkmenistan,TKM,99
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Turks and Caicos Islands,TCA,..
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Tuvalu,TUV,91
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Uganda,UGA,50
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Ukraine,UKR,83
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,United Arab Emirates,ARE,92
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,United Kingdom,GBR,85
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,United States,USA,95
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Upper middle income,UMC,84.9911859560565
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Uruguay,URY,95
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Uzbekistan,UZB,99
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Vanuatu,VUT,53
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,"Venezuela, RB",VEN,51
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Viet Nam,VNM,95
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Virgin Islands (U.S.),VIR,..
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,West Bank and Gaza,PSE,89
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,World,WLD,76.4033584138349
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,"Yemen, Rep.",YEM,40
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Zambia,ZMB,77
"Immunization, measles second dose (% of children by the nationally recommended age)",SH.IMM.MEA2,Zimbabwe,ZWE,78
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Afghanistan,AFG,59
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Africa Eastern and Southern,AFE,72.9858668970223
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Africa Western and Central,AFW,73.8129089748419
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Albania,ALB,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Algeria,DZA,89
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,American Samoa,ASM,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Andorra,AND,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Angola,AGO,56
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Antigua and Barbuda,ATG,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Arab World,ARB,77.1058112232241
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Argentina,ARG,74
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Armenia,ARM,94
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Aruba,ABW,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Australia,AUS,94
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Austria,AUT,85
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Azerbaijan,AZE,67
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Bahamas, The",BHS,90
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Bahrain,BHR,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Bangladesh,BGD,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Barbados,BRB,94
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Belarus,BLR,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Belgium,BEL,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Belize,BLZ,88
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Benin,BEN,63
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Bermuda,BMU,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Bhutan,BTN,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Bolivia,BOL,59
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Bosnia and Herzegovina,BIH,79
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Botswana,BWA,96
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Brazil,BRA,82
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,British Virgin Islands,VGB,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Brunei Darussalam,BRN,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Bulgaria,BGR,94
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Burkina Faso,BFA,91
